,age,gender,district,Count
8370,10,1,262,3975
8371,10,2,262,3670
8372,11,1,262,3250
8373,11,2,262,3125
8374,12,1,262,2575
8375,12,2,262,2520
8376,13,1,262,1740
8377,13,2,262,1680
8378,14,1,262,1100
8379,14,2,262,1195
8380,15,1,262,725
8381,15,2,262,850
8382,16,1,262,620
8383,16,2,262,1015
8384,1,1,263,6780
8385,1,2,263,6250
8386,2,1,263,1775
8387,2,2,263,1840
8388,3,1,263,3820
8389,3,2,263,4605
8390,4,1,263,8765
8391,4,2,263,8995
8392,5,1,263,8500
8393,5,2,263,7845
8394,6,1,263,6000
8395,6,2,263,5020
8396,7,1,263,4570
8397,7,2,263,3920
8398,8,1,263,3955
8399,8,2,263,3405
8400,9,1,263,3760
8401,9,2,263,3350
8402,10,1,263,3810
8403,10,2,263,3445
8404,11,1,263,3170
8405,11,2,263,2790
8406,12,1,263,2285
8407,12,2,263,2055
8408,13,1,263,1270
8409,13,2,263,1385
8410,14,1,263,860
8411,14,2,263,1140
8412,15,1,263,670
8413,15,2,263,1000
8414,16,1,263,730
8415,16,2,263,1420
8416,1,1,264,8470
8417,1,2,264,7900
8418,2,1,264,2685
8419,2,2,264,2605
8420,3,1,264,4730
8421,3,2,264,4735
8422,4,1,264,6655
8423,4,2,264,6575
8424,5,1,264,6385
8425,5,2,264,6085
8426,6,1,264,4925
8427,6,2,264,4670
8428,7,1,264,4005
8429,7,2,264,3870
8430,8,1,264,3740
8431,8,2,264,3685
8432,9,1,264,3915
8433,9,2,264,3930
8434,10,1,264,4105
8435,10,2,264,3965
8436,11,1,264,3490
8437,11,2,264,3280
8438,12,1,264,2415
8439,12,2,264,2480
8440,13,1,264,1570
8441,13,2,264,1825
8442,14,1,264,1290
8443,14,2,264,1675
8444,15,1,264,1140
8445,15,2,264,1625
8446,16,1,264,1250
8447,16,2,264,2355
8448,1,1,265,10445
8449,1,2,265,9770
8450,2,1,265,3470
8451,2,2,265,3265
8452,3,1,265,3925
8453,3,2,265,3615
8454,4,1,265,4245
8455,4,2,265,4025
8456,5,1,265,4535
8457,5,2,265,4290
8458,6,1,265,4210
8459,6,2,265,4030
8460,7,1,265,3985
8461,7,2,265,3585
8462,8,1,265,4070
8463,8,2,265,3725
8464,9,1,265,4535
8465,9,2,265,4105
8466,10,1,265,4325
8467,10,2,265,3910
8468,11,1,265,3185
8469,11,2,265,3085
8470,12,1,265,2465
8471,12,2,265,2580
8472,13,1,265,1640
8473,13,2,265,1785
8474,14,1,265,1110
8475,14,2,265,1205
8476,15,1,265,675
8477,15,2,265,860
8478,16,1,265,455
8479,16,2,265,710
8480,1,1,266,9865
8481,1,2,266,9475
8482,2,1,266,3310
8483,2,2,266,3080
8484,3,1,266,3585
8485,3,2,266,3265
8486,4,1,266,3635
8487,4,2,266,3730
8488,5,1,266,4120
8489,5,2,266,4140
8490,6,1,266,3895
8491,6,2,266,4225
8492,7,1,266,4075
8493,7,2,266,4220
8494,8,1,266,3900
8495,8,2,266,4050
8496,9,1,266,4000
8497,9,2,266,4140
8498,10,1,266,4035
8499,10,2,266,4340
8500,11,1,266,3345
8501,11,2,266,3415
8502,12,1,266,2625
8503,12,2,266,2860
8504,13,1,266,1725
8505,13,2,266,2075
8506,14,1,266,1265
8507,14,2,266,1480
8508,15,1,266,920
8509,15,2,266,1155
8510,16,1,266,780
8511,16,2,266,1320
8512,1,1,267,11030
8513,1,2,267,10345
8514,2,1,267,4010
8515,2,2,267,3675
8516,3,1,267,3905
8517,3,2,267,3660
8518,4,1,267,3850
8519,4,2,267,3805
8520,5,1,267,4335
8521,5,2,267,4280
8522,6,1,267,4340
8523,6,2,267,4445
8524,7,1,267,4460
8525,7,2,267,4565
8526,8,1,267,4475
8527,8,2,267,4525
8528,9,1,267,4675
8529,9,2,267,4790
8530,10,1,267,4495
8531,10,2,267,4720
8532,11,1,267,3525
8533,11,2,267,3570
8534,12,1,267,2640
8535,12,2,267,2770
8536,13,1,267,1795
8537,13,2,267,1970
8538,14,1,267,1235
8539,14,2,267,1540
8540,15,1,267,950
8541,15,2,267,1250
8542,16,1,267,770
8543,16,2,267,1450
8544,1,1,268,10830
8545,1,2,268,10150
8546,2,1,268,3975
8547,2,2,268,3730
8548,3,1,268,3925
8549,3,2,268,3640
8550,4,1,268,3870
8551,4,2,268,3685
8552,5,1,268,3845
8553,5,2,268,3820
8554,6,1,268,3695
8555,6,2,268,4160
8556,7,1,268,4015
8557,7,2,268,4490
8558,8,1,268,4435
8559,8,2,268,4540
8560,9,1,268,4520
8561,9,2,268,4715
8562,10,1,268,4360
8563,10,2,268,4475
8564,11,1,268,3590
8565,11,2,268,3590
8566,12,1,268,2595
8567,12,2,268,2730
8568,13,1,268,1535
8569,13,2,268,1615
8570,14,1,268,1100
8571,14,2,268,1245
8572,15,1,268,745
8573,15,2,268,910
8574,16,1,268,500
8575,16,2,268,765
8576,1,1,269,14255
8577,1,2,269,13820
8578,2,1,269,4265
8579,2,2,269,4070
8580,3,1,269,4015
8581,3,2,269,3835
8582,4,1,269,4185
8583,4,2,269,4380
8584,5,1,269,5200
8585,5,2,269,5400
8586,6,1,269,5145
8587,6,2,269,5780
8588,7,1,269,5295
8589,7,2,269,5685
8590,8,1,269,5005
8591,8,2,269,5140
8592,9,1,269,4605
8593,9,2,269,4695
8594,10,1,269,3905
8595,10,2,269,3975
8596,11,1,269,3135
8597,11,2,269,3335
8598,12,1,269,2335
8599,12,2,269,2500
8600,13,1,269,1415
8601,13,2,269,1450
8602,14,1,269,895
8603,14,2,269,1125
8604,15,1,269,655
8605,15,2,269,840
8606,16,1,269,580
8607,16,2,269,895
8608,1,1,270,16525
8609,1,2,270,15760
8610,2,1,270,3915
8611,2,2,270,3885
8612,3,1,270,4105
8613,3,2,270,3910
8614,4,1,270,5660
8615,4,2,270,6005
8616,5,1,270,7505
8617,5,2,270,7830
8618,6,1,270,7170
8619,6,2,270,7105
8620,7,1,270,6145
8621,7,2,270,5725
8622,8,1,270,5375
8623,8,2,270,5120
8624,9,1,270,5005
8625,9,2,270,4870
8626,10,1,270,4425
8627,10,2,270,4350
8628,11,1,270,3250
8629,11,2,270,3225
8630,12,1,270,2200
8631,12,2,270,2345
8632,13,1,270,1330
8633,13,2,270,1355
8634,14,1,270,745
8635,14,2,270,860
8636,15,1,270,485
8637,15,2,270,540
8638,16,1,270,285
8639,16,2,270,505
8640,1,1,271,11980
8641,1,2,271,11580
8642,2,1,271,3705
8643,2,2,271,3480
8644,3,1,271,3470
8645,3,2,271,3450
8646,4,1,271,3590
8647,4,2,271,3710
8648,5,1,271,4000
8649,5,2,271,4410
8650,6,1,271,4345
8651,6,2,271,4895
8652,7,1,271,4700
8653,7,2,271,5245
8654,8,1,271,4710
8655,8,2,271,4850
8656,9,1,271,4425
8657,9,2,271,4820
8658,10,1,271,4290
8659,10,2,271,4470
8660,11,1,271,3315
8661,11,2,271,3295
8662,12,1,271,2245
8663,12,2,271,2535
8664,13,1,271,1505
8665,13,2,271,1760
8666,14,1,271,1020
8667,14,2,271,1375
8668,15,1,271,835
8669,15,2,271,1150
8670,16,1,271,790
8671,16,2,271,1465
8672,1,1,272,16340
8673,1,2,272,15405
8674,2,1,272,4635
8675,2,2,272,4350
8676,3,1,272,4365
8677,3,2,272,4075
8678,4,1,272,5290
8679,4,2,272,5480
8680,5,1,272,6285
8681,5,2,272,6640
8682,6,1,272,6125
8683,6,2,272,6225
8684,7,1,272,5540
8685,7,2,272,5300
8686,8,1,272,4755
8687,8,2,272,4355
8688,9,1,272,4145
8689,9,2,272,3885
8690,10,1,272,3465
8691,10,2,272,3390
8692,11,1,272,2665
8693,11,2,272,2855
8694,12,1,272,2110
8695,12,2,272,2155
8696,13,1,272,1245
8697,13,2,272,1325
8698,14,1,272,705
8699,14,2,272,850
8700,15,1,272,425
8701,15,2,272,490
8702,16,1,272,320
8703,16,2,272,525
8704,1,1,273,6520
8705,1,2,273,6025
8706,2,1,273,2135
8707,2,2,273,2145
8708,3,1,273,4565
8709,3,2,273,4755
8710,4,1,273,6675
8711,4,2,273,6320
8712,5,1,273,6305
8713,5,2,273,5395
8714,6,1,273,4850
8715,6,2,273,3915
8716,7,1,273,3885
8717,7,2,273,3230
8718,8,1,273,3610
8719,8,2,273,3170
8720,9,1,273,3915
8721,9,2,273,3550
8722,10,1,273,3935
8723,10,2,273,3590
8724,11,1,273,3190
8725,11,2,273,2990
8726,12,1,273,2255
8727,12,2,273,2290
8728,13,1,273,1365
8729,13,2,273,1650
8730,14,1,273,1040
8731,14,2,273,1425
8732,15,1,273,890
8733,15,2,273,1415
8734,16,1,273,945
8735,16,2,273,1995
8736,1,1,274,9470
8737,1,2,274,8925
8738,2,1,274,3090
8739,2,2,274,2845
8740,3,1,274,3990
8741,3,2,274,3730
8742,4,1,274,4670
8743,4,2,274,4270
8744,5,1,274,4605
8745,5,2,274,4240
8746,6,1,274,4060
8747,6,2,274,3745
8748,7,1,274,3680
8749,7,2,274,3380
8750,8,1,274,3765
8751,8,2,274,3395
8752,9,1,274,4630
8753,9,2,274,3900
8754,10,1,274,4400
8755,10,2,274,3770
8756,11,1,274,3350
8757,11,2,274,2915
8758,12,1,274,2340
8759,12,2,274,2310
8760,13,1,274,1625
8761,13,2,274,2000
8762,14,1,274,1400
8763,14,2,274,1805
8764,15,1,274,1155
8765,15,2,274,1660
8766,16,1,274,1125
8767,16,2,274,2025
8768,1,1,275,12125
8769,1,2,275,11770
8770,2,1,275,3845
8771,2,2,275,3700
8772,3,1,275,4550
8773,3,2,275,4390
8774,4,1,275,5255
8775,4,2,275,5220
8776,5,1,275,5145
8777,5,2,275,5145
8778,6,1,275,4515
8779,6,2,275,4405
8780,7,1,275,3805
8781,7,2,275,4005
8782,8,1,275,3895
8783,8,2,275,3935
8784,9,1,275,4050
8785,9,2,275,4215
8786,10,1,275,3955
8787,10,2,275,4020
8788,11,1,275,3065
8789,11,2,275,3385
8790,12,1,275,2405
8791,12,2,275,2510
8792,13,1,275,1425
8793,13,2,275,1620
8794,14,1,275,965
8795,14,2,275,1135
8796,15,1,275,640
8797,15,2,275,850
8798,16,1,275,420
8799,16,2,275,700
8800,1,1,276,12380
8801,1,2,276,11820
8802,2,1,276,3895
8803,2,2,276,3605
8804,3,1,276,4145
8805,3,2,276,3830
8806,4,1,276,5020
8807,4,2,276,4810
8808,5,1,276,5175
8809,5,2,276,5225
8810,6,1,276,4710
8811,6,2,276,4755
8812,7,1,276,4205
8813,7,2,276,4140
8814,8,1,276,3665
8815,8,2,276,3575
8816,9,1,276,3605
8817,9,2,276,3725
8818,10,1,276,3595
8819,10,2,276,3845
8820,11,1,276,3110
8821,11,2,276,3525
8822,12,1,276,2425
8823,12,2,276,2620
8824,13,1,276,1460
8825,13,2,276,1475
8826,14,1,276,845
8827,14,2,276,935
8828,15,1,276,525
8829,15,2,276,660
8830,16,1,276,450
8831,16,2,276,800
8832,1,1,277,11310
8833,1,2,277,10795
8834,2,1,277,3705
8835,2,2,277,3485
8836,3,1,277,4180
8837,3,2,277,4035
8838,4,1,277,4390
8839,4,2,277,4345
8840,5,1,277,4675
8841,5,2,277,4805
8842,6,1,277,4355
8843,6,2,277,4550
8844,7,1,277,4075
8845,7,2,277,4270
8846,8,1,277,4085
8847,8,2,277,4270
8848,9,1,277,3980
8849,9,2,277,4235
8850,10,1,277,3640
8851,10,2,277,4040
8852,11,1,277,3295
8853,11,2,277,3515
8854,12,1,277,2590
8855,12,2,277,2840
8856,13,1,277,1775
8857,13,2,277,2130
8858,14,1,277,1395
8859,14,2,277,1580
8860,15,1,277,995
8861,15,2,277,1265
8862,16,1,277,770
8863,16,2,277,1490
8864,1,1,278,6655
8865,1,2,278,6240
8866,2,1,278,2425
8867,2,2,278,2440
8868,3,1,278,5435
8869,3,2,278,5425
8870,4,1,278,6835
8871,4,2,278,6150
8872,5,1,278,5455
8873,5,2,278,4700
8874,6,1,278,4010
8875,6,2,278,3530
8876,7,1,278,3125
8877,7,2,278,2840
8878,8,1,278,3005
8879,8,2,278,2850
8880,9,1,278,3450
8881,9,2,278,3395
8882,10,1,278,3440
8883,10,2,278,3435
8884,11,1,278,3030
8885,11,2,278,2880
8886,12,1,278,2155
8887,12,2,278,2270
8888,13,1,278,1315
8889,13,2,278,1665
8890,14,1,278,1135
8891,14,2,278,1595
8892,15,1,278,975
8893,15,2,278,1445
8894,16,1,278,955
8895,16,2,278,1820
8896,1,1,279,11575
8897,1,2,279,11210
8898,2,1,279,3585
8899,2,2,279,3385
8900,3,1,279,4035
8901,3,2,279,4005
8902,4,1,279,4620
8903,4,2,279,4705
8904,5,1,279,5075
8905,5,2,279,5255
8906,6,1,279,4795
8907,6,2,279,4870
8908,7,1,279,4260
8909,7,2,279,4325
8910,8,1,279,3945
8911,8,2,279,4080
8912,9,1,279,4085
8913,9,2,279,4355
8914,10,1,279,4015
8915,10,2,279,4250
8916,11,1,279,3295
8917,11,2,279,3420
8918,12,1,279,2330
8919,12,2,279,2565
8920,13,1,279,1430
8921,13,2,279,1755
8922,14,1,279,1060
8923,14,2,279,1450
8924,15,1,279,820
8925,15,2,279,1130
8926,16,1,279,695
8927,16,2,279,1490
8928,1,1,280,18075
8929,1,2,280,17090
8930,2,1,280,4370
8931,2,2,280,4195
8932,3,1,280,4630
8933,3,2,280,4665
8934,4,1,280,6595
8935,4,2,280,6785
8936,5,1,280,7670
8937,5,2,280,8000
8938,6,1,280,7110
8939,6,2,280,7025
8940,7,1,280,6130
8941,7,2,280,5700
8942,8,1,280,5030
8943,8,2,280,4760
8944,9,1,280,4665
8945,9,2,280,4800
8946,10,1,280,4390
8947,10,2,280,4320
8948,11,1,280,3590
8949,11,2,280,3870
8950,12,1,280,2825
8951,12,2,280,2845
8952,13,1,280,1860
8953,13,2,280,1915
8954,14,1,280,1245
8955,14,2,280,1310
8956,15,1,280,725
8957,15,2,280,905
8958,16,1,280,610
8959,16,2,280,1045
8960,1,1,281,11235
8961,1,2,281,10595
8962,2,1,281,3955
8963,2,2,281,3605
8964,3,1,281,2995
8965,3,2,281,2685
8966,4,1,281,2360
8967,4,2,281,2385
8968,5,1,281,2935
8969,5,2,281,3105
8970,6,1,281,3365
8971,6,2,281,3585
8972,7,1,281,3685
8973,7,2,281,3830
8974,8,1,281,3830
8975,8,2,281,4010
8976,9,1,281,4275
8977,9,2,281,4470
8978,10,1,281,4585
8979,10,2,281,4735
8980,11,1,281,4100
8981,11,2,281,4080
8982,12,1,281,3515
8983,12,2,281,3445
8984,13,1,281,2445
8985,13,2,281,2410
8986,14,1,281,1585
8987,14,2,281,1575
8988,15,1,281,1020
8989,15,2,281,1070
8990,16,1,281,710
8991,16,2,281,1060
8992,1,1,282,11930
8993,1,2,282,11295
8994,2,1,282,3160
8995,2,2,282,2800
8996,3,1,282,3720
8997,3,2,282,3440
8998,4,1,282,5715
8999,4,2,282,5305
9000,5,1,282,6340
9001,5,2,282,5725
9002,6,1,282,5215
9003,6,2,282,4660
9004,7,1,282,4565
9005,7,2,282,3820
9006,8,1,282,4170
9007,8,2,282,3595
9008,9,1,282,4550
9009,9,2,282,3710
9010,10,1,282,3930
9011,10,2,282,2975
9012,11,1,282,2360
9013,11,2,282,1815
9014,12,1,282,1265
9015,12,2,282,1035
9016,13,1,282,680
9017,13,2,282,650
9018,14,1,282,450
9019,14,2,282,400
9020,15,1,282,245
9021,15,2,282,310
9022,16,1,282,175
9023,16,2,282,220
9024,1,1,283,13645
9025,1,2,283,13050
9026,2,1,283,3740
9027,2,2,283,3475
9028,3,1,283,4165
9029,3,2,283,3885
9030,4,1,283,5025
9031,4,2,283,4830
9032,5,1,283,5475
9033,5,2,283,5245
9034,6,1,283,4680
9035,6,2,283,4390
9036,7,1,283,4200
9037,7,2,283,3740
9038,8,1,283,3530
9039,8,2,283,3515
9040,9,1,283,3910
9041,9,2,283,3900
9042,10,1,283,3710
9043,10,2,283,3415
9044,11,1,283,2835
9045,11,2,283,2625
9046,12,1,283,1925
9047,12,2,283,1805
9048,13,1,283,1205
9049,13,2,283,1275
9050,14,1,283,875
9051,14,2,283,925
9052,15,1,283,520
9053,15,2,283,640
9054,16,1,283,480
9055,16,2,283,690
9056,1,1,284,11395
9057,1,2,284,10610
9058,2,1,284,3605
9059,2,2,284,3415
9060,3,1,284,3080
9061,3,2,284,2915
9062,4,1,284,3230
9063,4,2,284,3210
9064,5,1,284,3555
9065,5,2,284,3575
9066,6,1,284,3510
9067,6,2,284,3395
9068,7,1,284,3410
9069,7,2,284,3290
9070,8,1,284,3485
9071,8,2,284,3375
9072,9,1,284,3870
9073,9,2,284,3845
9074,10,1,284,4030
9075,10,2,284,3855
9076,11,1,284,3525
9077,11,2,284,3325
9078,12,1,284,2685
9079,12,2,284,2765
9080,13,1,284,2015
9081,13,2,284,2055
9082,14,1,284,1435
9083,14,2,284,1475
9084,15,1,284,1025
9085,15,2,284,1215
9086,16,1,284,840
9087,16,2,284,1430
9088,1,1,285,11535
9089,1,2,285,10890
9090,2,1,285,3570
9091,2,2,285,3505
9092,3,1,285,4670
9093,3,2,285,4650
9094,4,1,285,4620
9095,4,2,285,4500
9096,5,1,285,4355
9097,5,2,285,4155
9098,6,1,285,3745
9099,6,2,285,3730
9100,7,1,285,3415
9101,7,2,285,3355
9102,8,1,285,3300
9103,8,2,285,3275
9104,9,1,285,3605
9105,9,2,285,3715
9106,10,1,285,3745
9107,10,2,285,3945
9108,11,1,285,3270
9109,11,2,285,3565
9110,12,1,285,2775
9111,12,2,285,3055
9112,13,1,285,2015
9113,13,2,285,2240
9114,14,1,285,1390
9115,14,2,285,1675
9116,15,1,285,1075
9117,15,2,285,1330
9118,16,1,285,990
9119,16,2,285,1715
9120,1,1,286,11195
9121,1,2,286,10565
9122,2,1,286,3530
9123,2,2,286,3455
9124,3,1,286,3145
9125,3,2,286,2955
9126,4,1,286,3170
9127,4,2,286,3235
9128,5,1,286,3465
9129,5,2,286,3510
9130,6,1,286,3340
9131,6,2,286,3430
9132,7,1,286,3135
9133,7,2,286,3085
9134,8,1,286,3080
9135,8,2,286,3130
9136,9,1,286,3470
9137,9,2,286,3735
9138,10,1,286,3855
9139,10,2,286,3915
9140,11,1,286,3385
9141,11,2,286,3635
9142,12,1,286,2700
9143,12,2,286,2885
9144,13,1,286,1900
9145,13,2,286,2140
9146,14,1,286,1470
9147,14,2,286,1595
9148,15,1,286,1060
9149,15,2,286,1230
9150,16,1,286,940
9151,16,2,286,1560
9152,1,1,287,13075
9153,1,2,287,12580
9154,2,1,287,4185
9155,2,2,287,3800
9156,3,1,287,3665
9157,3,2,287,3250
9158,4,1,287,3690
9159,4,2,287,3615
9160,5,1,287,3630
9161,5,2,287,3525
9162,6,1,287,3495
9163,6,2,287,3415
9164,7,1,287,3390
9165,7,2,287,3345
9166,8,1,287,3485
9167,8,2,287,3230
9168,9,1,287,3750
9169,9,2,287,3660
9170,10,1,287,3605
9171,10,2,287,3540
9172,11,1,287,3200
9173,11,2,287,2915
9174,12,1,287,2305
9175,12,2,287,2345
9176,13,1,287,1700
9177,13,2,287,1730
9178,14,1,287,1265
9179,14,2,287,1220
9180,15,1,287,860
9181,15,2,287,900
9182,16,1,287,625
9183,16,2,287,975
9184,1,1,288,11195
9185,1,2,288,10515
9186,2,1,288,3745
9187,2,2,288,3445
9188,3,1,288,3620
9189,3,2,288,3430
9190,4,1,288,3905
9191,4,2,288,3815
9192,5,1,288,4255
9193,5,2,288,4155
9194,6,1,288,4115
9195,6,2,288,3990
9196,7,1,288,3975
9197,7,2,288,3865
9198,8,1,288,3830
9199,8,2,288,3925
9200,9,1,288,4205
9201,9,2,288,4465
9202,10,1,288,4410
9203,10,2,288,4470
9204,11,1,288,3700
9205,11,2,288,4005
9206,12,1,288,2980
9207,12,2,288,3070
9208,13,1,288,2045
9209,13,2,288,2205
9210,14,1,288,1435
9211,14,2,288,1660
9212,15,1,288,1075
9213,15,2,288,1240
9214,16,1,288,785
9215,16,2,288,1490
9216,1,1,289,13980
9217,1,2,289,13170
9218,2,1,289,4120
9219,2,2,289,3950
9220,3,1,289,4120
9221,3,2,289,4100
9222,4,1,289,5055
9223,4,2,289,4740
9224,5,1,289,5330
9225,5,2,289,5220
9226,6,1,289,4700
9227,6,2,289,4490
9228,7,1,289,4220
9229,7,2,289,3885
9230,8,1,289,3810
9231,8,2,289,3920
9232,9,1,289,4240
9233,9,2,289,4490
9234,10,1,289,4375
9235,10,2,289,4420
9236,11,1,289,3650
9237,11,2,289,3535
9238,12,1,289,2635
9239,12,2,289,2700
9240,13,1,289,1765
9241,13,2,289,1795
9242,14,1,289,1185
9243,14,2,289,1405
9244,15,1,289,795
9245,15,2,289,990
9246,16,1,289,730
9247,16,2,289,1235
9248,1,1,290,12320
9249,1,2,290,11880
9250,2,1,290,3965
9251,2,2,290,3760
9252,3,1,290,4020
9253,3,2,290,3705
9254,4,1,290,4080
9255,4,2,290,3970
9256,5,1,290,4435
9257,5,2,290,4585
9258,6,1,290,4300
9259,6,2,290,4510
9260,7,1,290,4215
9261,7,2,290,4345
9262,8,1,290,4010
9263,8,2,290,4230
9264,9,1,290,4195
9265,9,2,290,4440
9266,10,1,290,4045
9267,10,2,290,4230
9268,11,1,290,3320
9269,11,2,290,3620
9270,12,1,290,2675
9271,12,2,290,2915
9272,13,1,290,1765
9273,13,2,290,1895
9274,14,1,290,1200
9275,14,2,290,1370
9276,15,1,290,710
9277,15,2,290,965
9278,16,1,290,590
9279,16,2,290,1045
9280,1,1,291,11835
9281,1,2,291,11675
9282,2,1,291,4170
9283,2,2,291,3740
9284,3,1,291,3880
9285,3,2,291,3585
9286,4,1,291,3790
9287,4,2,291,3660
9288,5,1,291,4100
9289,5,2,291,4225
9290,6,1,291,4115
9291,6,2,291,4215
9292,7,1,291,4235
9293,7,2,291,4320
9294,8,1,291,4305
9295,8,2,291,4480
9296,9,1,291,4660
9297,9,2,291,4760
9298,10,1,291,4505
9299,10,2,291,4435
9300,11,1,291,3520
9301,11,2,291,3555
9302,12,1,291,2890
9303,12,2,291,3170
9304,13,1,291,2155
9305,13,2,291,2125
9306,14,1,291,1320
9307,14,2,291,1415
9308,15,1,291,825
9309,15,2,291,970
9310,16,1,291,545
9311,16,2,291,1005
9312,1,1,292,13055
9313,1,2,292,12280
9314,2,1,292,4000
9315,2,2,292,3755
9316,3,1,292,3930
9317,3,2,292,3420
9318,4,1,292,3835
9319,4,2,292,3730
9320,5,1,292,4335
9321,5,2,292,4390
9322,6,1,292,4275
9323,6,2,292,4315
9324,7,1,292,4115
9325,7,2,292,3915
9326,8,1,292,3995
9327,8,2,292,4025
9328,9,1,292,4535
9329,9,2,292,4540
9330,10,1,292,4325
9331,10,2,292,4305
9332,11,1,292,3610
9333,11,2,292,3515
9334,12,1,292,2795
9335,12,2,292,2825
9336,13,1,292,1910
9337,13,2,292,1840
9338,14,1,292,1215
9339,14,2,292,1220
9340,15,1,292,730
9341,15,2,292,795
9342,16,1,292,500
9343,16,2,292,750
9344,1,1,293,10035
9345,1,2,293,9395
9346,2,1,293,3380
9347,2,2,293,3005
9348,3,1,293,3150
9349,3,2,293,2695
9350,4,1,293,3200
9351,4,2,293,3030
9352,5,1,293,3575
9353,5,2,293,3365
9354,6,1,293,3375
9355,6,2,293,3160
9356,7,1,293,3345
9357,7,2,293,3095
9358,8,1,293,3510
9359,8,2,293,3325
9360,9,1,293,4235
9361,9,2,293,4005
9362,10,1,293,4255
9363,10,2,293,4030
9364,11,1,293,3500
9365,11,2,293,3130
9366,12,1,293,2620
9367,12,2,293,2520
9368,13,1,293,1845
9369,13,2,293,1825
9370,14,1,293,1215
9371,14,2,293,1135
9372,15,1,293,900
9373,15,2,293,835
9374,16,1,293,550
9375,16,2,293,745
9376,1,1,294,9145
9377,1,2,294,8610
9378,2,1,294,3180
9379,2,2,294,3060
9380,3,1,294,3500
9381,3,2,294,3300
9382,4,1,294,3500
9383,4,2,294,3400
9384,5,1,294,3430
9385,5,2,294,3460
9386,6,1,294,3050
9387,6,2,294,3140
9388,7,1,294,2995
9389,7,2,294,3185
9390,8,1,294,3250
9391,8,2,294,3445
9392,9,1,294,3430
9393,9,2,294,3375
9394,10,1,294,3335
9395,10,2,294,3525
9396,11,1,294,2890
9397,11,2,294,3190
9398,12,1,294,2585
9399,12,2,294,3085
9400,13,1,294,1975
9401,13,2,294,2165
9402,14,1,294,1435
9403,14,2,294,1740
9404,15,1,294,1125
9405,15,2,294,1335
9406,16,1,294,1030
9407,16,2,294,1950
9408,1,1,295,7635
9409,1,2,295,7215
9410,2,1,295,3080
9411,2,2,295,2980
9412,3,1,295,4325
9413,3,2,295,3965
9414,4,1,295,3475
9415,4,2,295,3160
9416,5,1,295,3170
9417,5,2,295,3140
9418,6,1,295,3070
9419,6,2,295,3360
9420,7,1,295,3365
9421,7,2,295,3675
9422,8,1,295,3660
9423,8,2,295,4015
9424,9,1,295,3810
9425,9,2,295,4165
9426,10,1,295,3675
9427,10,2,295,3965
9428,11,1,295,3150
9429,11,2,295,3370
9430,12,1,295,2615
9431,12,2,295,2835
9432,13,1,295,1880
9433,13,2,295,2030
9434,14,1,295,1430
9435,14,2,295,1760
9436,15,1,295,1105
9437,15,2,295,1220
9438,16,1,295,855
9439,16,2,295,1340
9440,1,1,296,7255
9441,1,2,296,6860
9442,2,1,296,2930
9443,2,2,296,2720
9444,3,1,296,4510
9445,3,2,296,4295
9446,4,1,296,5110
9447,4,2,296,4935
9448,5,1,296,4660
9449,5,2,296,4725
9450,6,1,296,3915
9451,6,2,296,3995
9452,7,1,296,3445
9453,7,2,296,3935
9454,8,1,296,3580
9455,8,2,296,4250
9456,9,1,296,4025
9457,9,2,296,4580
9458,10,1,296,3610
9459,10,2,296,4135
9460,11,1,296,3190
9461,11,2,296,3645
9462,12,1,296,2690
9463,12,2,296,3045
9464,13,1,296,1845
9465,13,2,296,2145
9466,14,1,296,1450
9467,14,2,296,1725
9468,15,1,296,1125
9469,15,2,296,1315
9470,16,1,296,895
9471,16,2,296,1435
9472,1,1,297,9805
9473,1,2,297,9105
9474,2,1,297,3480
9475,2,2,297,3215
9476,3,1,297,3615
9477,3,2,297,3350
9478,4,1,297,3545
9479,4,2,297,3440
9480,5,1,297,3410
9481,5,2,297,3395
9482,6,1,297,3150
9483,6,2,297,3230
9484,7,1,297,3250
9485,7,2,297,3455
9486,8,1,297,3605
9487,8,2,297,3695
9488,9,1,297,4125
9489,9,2,297,4170
9490,10,1,297,4360
9491,10,2,297,4335
9492,11,1,297,3850
9493,11,2,297,3900
9494,12,1,297,3295
9495,12,2,297,3225
9496,13,1,297,2270
9497,13,2,297,2125
9498,14,1,297,1425
9499,14,2,297,1455
9500,15,1,297,915
9501,15,2,297,1015
9502,16,1,297,705
9503,16,2,297,990
9504,1,1,298,7145
9505,1,2,298,6850
9506,2,1,298,2575
9507,2,2,298,2470
9508,3,1,298,2795
9509,3,2,298,2770
9510,4,1,298,2965
9511,4,2,298,2865
9512,5,1,298,2940
9513,5,2,298,3110
9514,6,1,298,2690
9515,6,2,298,2785
9516,7,1,298,2830
9517,7,2,298,2785
9518,8,1,298,3105
9519,8,2,298,3225
9520,9,1,298,3675
9521,9,2,298,4350
9522,10,1,298,4375
9523,10,2,298,5080
9524,11,1,298,4430
9525,11,2,298,4810
9526,12,1,298,4400
9527,12,2,298,4790
9528,13,1,298,3265
9529,13,2,298,3590
9530,14,1,298,2565
9531,14,2,298,2805
9532,15,1,298,1950
9533,15,2,298,2055
9534,16,1,298,1560
9535,16,2,298,2670
9536,1,1,299,9245
9537,1,2,299,8660
9538,2,1,299,2985
9539,2,2,299,2945
9540,3,1,299,2900
9541,3,2,299,2645
9542,4,1,299,2560
9543,4,2,299,2605
