,District,Age,Sex,Count
4267,113,6,2,3835
4268,113,7,1,4280
4269,113,7,2,5280
4270,113,8,1,5360
4271,113,8,2,5905
4272,113,9,1,5380
4273,113,9,2,5315
4274,113,10,1,4270
4275,113,10,2,4265
4276,113,11,1,2810
4277,113,11,2,2880
4278,113,12,1,2185
4279,113,12,2,2340
4280,113,13,1,1460
4281,113,13,2,1650
4282,113,14,1,1135
4283,113,14,2,1210
4284,113,15,1,705
4285,113,15,2,895
4286,113,16,1,410
4287,113,16,2,680
4288,113,17,1,160
4289,113,17,2,390
4290,113,18,1,25
4291,113,18,2,120
4292,113,19,1,5
4293,113,19,2,20
4294,114,1,1,10945
4295,114,1,2,10455
4296,114,2,1,3950
4297,114,2,2,3845
4298,114,3,1,3625
4299,114,3,2,3290
4300,114,4,1,3070
4301,114,4,2,3010
4302,114,5,1,3235
4303,114,5,2,3490
4304,114,6,1,3440
4305,114,6,2,3870
4306,114,7,1,3980
4307,114,7,2,4195
4308,114,8,1,4235
4309,114,8,2,4460
4310,114,9,1,4595
4311,114,9,2,4755
4312,114,10,1,3730
4313,114,10,2,3715
4314,114,11,1,2680
4315,114,11,2,2790
4316,114,12,1,2130
4317,114,12,2,2395
4318,114,13,1,1665
4319,114,13,2,1815
4320,114,14,1,1105
4321,114,14,2,1300
4322,114,15,1,765
4323,114,15,2,990
4324,114,16,1,465
4325,114,16,2,660
4326,114,17,1,170
4327,114,17,2,315
4328,114,18,1,25
4329,114,18,2,90
4330,114,19,1,5
4331,114,19,2,10
4332,115,1,1,8160
4333,115,1,2,7780
4334,115,2,1,3165
4335,115,2,2,3025
4336,115,3,1,3680
4337,115,3,2,3400
4338,115,4,1,3465
4339,115,4,2,3410
4340,115,5,1,3170
4341,115,5,2,3125
4342,115,6,1,2970
4343,115,6,2,3085
4344,115,7,1,3035
4345,115,7,2,3115
4346,115,8,1,3145
4347,115,8,2,3505
4348,115,9,1,4125
4349,115,9,2,4470
4350,115,10,1,3935
4351,115,10,2,4120
4352,115,11,1,3120
4353,115,11,2,3345
4354,115,12,1,2565
4355,115,12,2,2845
4356,115,13,1,1840
4357,115,13,2,2075
4358,115,14,1,1225
4359,115,14,2,1600
4360,115,15,1,900
4361,115,15,2,1195
4362,115,16,1,470
4363,115,16,2,890
4364,115,17,1,205
4365,115,17,2,440
4366,115,18,1,35
4367,115,18,2,125
4368,115,19,1,5
4369,115,19,2,15
4370,116,1,1,8065
4371,116,1,2,7915
4372,116,2,1,3015
4373,116,2,2,2885
4374,116,3,1,3190
4375,116,3,2,3000
4376,116,4,1,3095
4377,116,4,2,2970
4378,116,5,1,3040
4379,116,5,2,2950
4380,116,6,1,2850
4381,116,6,2,2945
4382,116,7,1,2810
4383,116,7,2,2995
4384,116,8,1,3175
4385,116,8,2,3350
4386,116,9,1,4345
4387,116,9,2,4565
4388,116,10,1,4380
4389,116,10,2,4695
4390,116,11,1,3925
4391,116,11,2,4485
4392,116,12,1,3815
4393,116,12,2,4125
4394,116,13,1,2800
4395,116,13,2,3130
4396,116,14,1,2085
4397,116,14,2,2360
4398,116,15,1,1460
4399,116,15,2,1870
4400,116,16,1,855
4401,116,16,2,1290
4402,116,17,1,290
4403,116,17,2,695
4404,116,18,1,70
4405,116,18,2,195
4406,116,19,1,10
4407,116,19,2,25
4408,117,1,1,9735
4409,117,1,2,9455
4410,117,2,1,2700
4411,117,2,2,2680
4412,117,3,1,2915
4413,117,3,2,2850
4414,117,4,1,3090
4415,117,4,2,3275
4416,117,5,1,3815
4417,117,5,2,4335
4418,117,6,1,4240
4419,117,6,2,4720
4420,117,7,1,4220
4421,117,7,2,4540
4422,117,8,1,4325
4423,117,8,2,4515
4424,117,9,1,4360
4425,117,9,2,4585
4426,117,10,1,3900
4427,117,10,2,4175
4428,117,11,1,3165
4429,117,11,2,3550
4430,117,12,1,2440
4431,117,12,2,2645
4432,117,13,1,1525
4433,117,13,2,1780
4434,117,14,1,1020
4435,117,14,2,1365
4436,117,15,1,720
4437,117,15,2,1010
4438,117,16,1,415
4439,117,16,2,735
4440,117,17,1,155
4441,117,17,2,390
4442,117,18,1,30
4443,117,18,2,75
4444,117,19,1,5
4445,117,19,2,30
4446,118,1,1,9520
4447,118,1,2,9125
4448,118,2,1,3485
4449,118,2,2,3205
4450,118,3,1,3715
4451,118,3,2,3435
4452,118,4,1,3435
4453,118,4,2,3475
4454,118,5,1,3365
4455,118,5,2,3830
4456,118,6,1,3265
4457,118,6,2,3725
4458,118,7,1,3260
4459,118,7,2,3610
4460,118,8,1,3455
4461,118,8,2,3745
4462,118,9,1,3925
4463,118,9,2,3975
4464,118,10,1,3560
4465,118,10,2,3570
4466,118,11,1,2695
4467,118,11,2,2950
4468,118,12,1,2295
4469,118,12,2,2605
4470,118,13,1,1780
4471,118,13,2,2015
4472,118,14,1,1185
4473,118,14,2,1435
4474,118,15,1,740
4475,118,15,2,835
4476,118,16,1,330
4477,118,16,2,435
4478,118,17,1,70
4479,118,17,2,165
4480,118,18,1,15
4481,118,18,2,25
4482,118,19,1,0
4483,118,19,2,5
4484,119,1,1,14245
4485,119,1,2,12645
4486,119,2,1,5055
4487,119,2,2,4630
4488,119,3,1,4635
4489,119,3,2,4255
4490,119,4,1,4040
4491,119,4,2,4040
4492,119,5,1,3920
4493,119,5,2,4530
4494,119,6,1,4305
4495,119,6,2,5205
4496,119,7,1,4725
4497,119,7,2,5185
4498,119,8,1,4580
4499,119,8,2,4465
4500,119,9,1,3975
4501,119,9,2,3810
4502,119,10,1,3355
4503,119,10,2,3135
4504,119,11,1,2570
4505,119,11,2,2700
4506,119,12,1,2280
4507,119,12,2,2420
4508,119,13,1,1535
4509,119,13,2,1585
4510,119,14,1,1030
4511,119,14,2,1075
4512,119,15,1,555
4513,119,15,2,630
4514,119,16,1,240
4515,119,16,2,335
4516,119,17,1,75
4517,119,17,2,160
4518,119,18,1,20
4519,119,18,2,50
4520,119,19,1,5
4521,119,19,2,10
4522,120,1,1,11490
4523,120,1,2,10860
4524,120,2,1,4625
4525,120,2,2,4270
4526,120,3,1,4540
4527,120,3,2,4165
4528,120,4,1,3850
4529,120,4,2,3875
4530,120,5,1,3910
4531,120,5,2,4180
4532,120,6,1,3760
4533,120,6,2,4310
4534,120,7,1,3820
4535,120,7,2,4285
4536,120,8,1,4040
4537,120,8,2,4440
4538,120,9,1,4515
4539,120,9,2,4655
4540,120,10,1,3755
4541,120,10,2,4020
4542,120,11,1,3290
4543,120,11,2,3480
4544,120,12,1,2725
4545,120,12,2,2905
4546,120,13,1,1860
4547,120,13,2,1855
4548,120,14,1,1095
4549,120,14,2,1185
4550,120,15,1,605
4551,120,15,2,740
4552,120,16,1,275
4553,120,16,2,445
4554,120,17,1,90
4555,120,17,2,195
4556,120,18,1,5
4557,120,18,2,60
4558,120,19,1,5
4559,120,19,2,10
4560,121,1,1,11400
4561,121,1,2,10560
4562,121,2,1,4340
4563,121,2,2,3680
4564,121,3,1,5110
4565,121,3,2,4285
4566,121,4,1,4475
4567,121,4,2,4400
4568,121,5,1,4170
4569,121,5,2,4750
4570,121,6,1,4090
4571,121,6,2,4605
4572,121,7,1,3970
4573,121,7,2,4315
4574,121,8,1,4100
4575,121,8,2,4275
4576,121,9,1,4320
4577,121,9,2,4285
4578,121,10,1,3860
4579,121,10,2,3815
4580,121,11,1,3080
4581,121,11,2,3325
4582,121,12,1,2515
4583,121,12,2,2895
4584,121,13,1,1795
4585,121,13,2,1965
4586,121,14,1,1210
4587,121,14,2,1480
4588,121,15,1,865
4589,121,15,2,1185
4590,121,16,1,485
4591,121,16,2,775
4592,121,17,1,180
4593,121,17,2,455
4594,121,18,1,35
4595,121,18,2,115
4596,121,19,1,5
4597,121,19,2,20
4598,122,1,1,15655
4599,122,1,2,14750
4600,122,2,1,4950
4601,122,2,2,4580
4602,122,3,1,4375
4603,122,3,2,4285
4604,122,4,1,4070
4605,122,4,2,4535
4606,122,5,1,4835
4607,122,5,2,5620
4608,122,6,1,5130
4609,122,6,2,5875
4610,122,7,1,5105
4611,122,7,2,5500
4612,122,8,1,4790
4613,122,8,2,4975
4614,122,9,1,4405
4615,122,9,2,4245
4616,122,10,1,3380
4617,122,10,2,3365
4618,122,11,1,2525
4619,122,11,2,2760
4620,122,12,1,2040
4621,122,12,2,2215
4622,122,13,1,1330
4623,122,13,2,1375
4624,122,14,1,785
4625,122,14,2,890
4626,122,15,1,380
4627,122,15,2,540
4628,122,16,1,205
4629,122,16,2,305
4630,122,17,1,70
4631,122,17,2,125
4632,122,18,1,5
4633,122,18,2,30
4634,122,19,1,0
4635,122,19,2,15
4636,123,1,1,11650
4637,123,1,2,11295
4638,123,2,1,4080
4639,123,2,2,3855
4640,123,3,1,3900
4641,123,3,2,3850
4642,123,4,1,3725
4643,123,4,2,3865
4644,123,5,1,3920
4645,123,5,2,4170
4646,123,6,1,3920
4647,123,6,2,4055
4648,123,7,1,4000
4649,123,7,2,4135
4650,123,8,1,4115
4651,123,8,2,4300
4652,123,9,1,4905
4653,123,9,2,5085
4654,123,10,1,4650
4655,123,10,2,4985
4656,123,11,1,4225
4657,123,11,2,4650
4658,123,12,1,3670
4659,123,12,2,3950
4660,123,13,1,2465
4661,123,13,2,2815
4662,123,14,1,1750
4663,123,14,2,2095
4664,123,15,1,1235
4665,123,15,2,1700
4666,123,16,1,720
4667,123,16,2,1295
4668,123,17,1,335
4669,123,17,2,660
4670,123,18,1,55
4671,123,18,2,190
4672,123,19,1,5
4673,123,19,2,25
4674,124,1,1,8325
4675,124,1,2,7970
4676,124,2,1,3050
4677,124,2,2,2805
4678,124,3,1,2850
4679,124,3,2,2725
4680,124,4,1,2640
4681,124,4,2,2535
4682,124,5,1,2655
4683,124,5,2,2625
4684,124,6,1,2615
4685,124,6,2,2645
4686,124,7,1,2650
4687,124,7,2,2675
4688,124,8,1,3000
4689,124,8,2,3240
4690,124,9,1,4135
4691,124,9,2,4330
4692,124,10,1,4445
4693,124,10,2,4750
4694,124,11,1,4405
4695,124,11,2,4675
4696,124,12,1,4210
4697,124,12,2,4350
4698,124,13,1,3100
4699,124,13,2,3145
4700,124,14,1,2170
4701,124,14,2,2305
4702,124,15,1,1465
4703,124,15,2,1825
4704,124,16,1,875
4705,124,16,2,1270
4706,124,17,1,320
4707,124,17,2,630
4708,124,18,1,55
4709,124,18,2,175
4710,124,19,1,5
4711,124,19,2,30
4712,125,1,1,9260
4713,125,1,2,8700
4714,125,2,1,3420
4715,125,2,2,3205
4716,125,3,1,3640
4717,125,3,2,3325
4718,125,4,1,3270
4719,125,4,2,3265
4720,125,5,1,3380
4721,125,5,2,3655
4722,125,6,1,3490
4723,125,6,2,3710
4724,125,7,1,3735
4725,125,7,2,3950
4726,125,8,1,4000
4727,125,8,2,4410
4728,125,9,1,4665
4729,125,9,2,5060
4730,125,10,1,4485
4731,125,10,2,4895
4732,125,11,1,3695
4733,125,11,2,4240
4734,125,12,1,3460
4735,125,12,2,4270
4736,125,13,1,2855
4737,125,13,2,3515
4738,125,14,1,2220
4739,125,14,2,2900
4740,125,15,1,1700
4741,125,15,2,2395
4742,125,16,1,1105
4743,125,16,2,1660
4744,125,17,1,390
4745,125,17,2,925
4746,125,18,1,75
4747,125,18,2,205
4748,125,19,1,5
4749,125,19,2,35
4750,126,1,1,10555
4751,126,1,2,10050
4752,126,2,1,3690
4753,126,2,2,3590
4754,126,3,1,3760
4755,126,3,2,3585
4756,126,4,1,3525
4757,126,4,2,3675
4758,126,5,1,3695
4759,126,5,2,3705
4760,126,6,1,3530
4761,126,6,2,3830
4762,126,7,1,3840
4763,126,7,2,4040
4764,126,8,1,4115
4765,126,8,2,4165
4766,126,9,1,4595
4767,126,9,2,4695
4768,126,10,1,4095
4769,126,10,2,4170
4770,126,11,1,3415
4771,126,11,2,3510
4772,126,12,1,2765
4773,126,12,2,3050
4774,126,13,1,1925
4775,126,13,2,2245
4776,126,14,1,1465
4777,126,14,2,1620
4778,126,15,1,985
4779,126,15,2,1305
4780,126,16,1,515
4781,126,16,2,890
4782,126,17,1,205
4783,126,17,2,480
4784,126,18,1,35
4785,126,18,2,125
4786,126,19,1,0
4787,126,19,2,35
4788,127,1,1,9510
4789,127,1,2,8860
4790,127,2,1,3290
4791,127,2,2,3295
4792,127,3,1,3155
4793,127,3,2,3110
4794,127,4,1,2935
4795,127,4,2,2830
4796,127,5,1,2965
4797,127,5,2,3090
4798,127,6,1,3050
4799,127,6,2,2950
4800,127,7,1,3025
4801,127,7,2,3145
4802,127,8,1,3355
4803,127,8,2,3450
4804,127,9,1,4195
4805,127,9,2,4355
4806,127,10,1,4265
4807,127,10,2,4450
4808,127,11,1,3795
4809,127,11,2,3945
4810,127,12,1,3485
4811,127,12,2,3730
4812,127,13,1,2485
4813,127,13,2,2695
4814,127,14,1,1755
4815,127,14,2,2090
4816,127,15,1,1220
4817,127,15,2,1675
4818,127,16,1,770
4819,127,16,2,1315
4820,127,17,1,275
4821,127,17,2,810
4822,127,18,1,60
4823,127,18,2,190
4824,127,19,1,5
4825,127,19,2,20
4826,128,1,1,6985
4827,128,1,2,6490
4828,128,2,1,2190
4829,128,2,2,2165
4830,128,3,1,3590
4831,128,3,2,3710
4832,128,4,1,5965
4833,128,4,2,6565
4834,128,5,1,6275
4835,128,5,2,6210
4836,128,6,1,5045
4837,128,6,2,4895
4838,128,7,1,3905
4839,128,7,2,3900
4840,128,8,1,3605
4841,128,8,2,3655
4842,128,9,1,3725
4843,128,9,2,3555
4844,128,10,1,3430
4845,128,10,2,3280
4846,128,11,1,2640
4847,128,11,2,2720
4848,128,12,1,2030
4849,128,12,2,2270
4850,128,13,1,1475
4851,128,13,2,1740
4852,128,14,1,1150
4853,128,14,2,1515
4854,128,15,1,845
4855,128,15,2,1105
4856,128,16,1,495
4857,128,16,2,715
4858,128,17,1,165
4859,128,17,2,325
4860,128,18,1,30
4861,128,18,2,75
4862,128,19,1,10
4863,128,19,2,10
4864,129,1,1,7895
4865,129,1,2,7300
4866,129,2,1,2850
4867,129,2,2,2680
4868,129,3,1,3045
4869,129,3,2,2875
4870,129,4,1,3020
4871,129,4,2,3160
4872,129,5,1,2975
4873,129,5,2,3405
4874,129,6,1,3000
4875,129,6,2,3550
4876,129,7,1,2855
4877,129,7,2,3445
4878,129,8,1,3105
4879,129,8,2,3625
4880,129,9,1,3435
4881,129,9,2,3760
4882,129,10,1,3010
4883,129,10,2,3305
4884,129,11,1,2275
4885,129,11,2,2855
4886,129,12,1,2000
4887,129,12,2,2635
4888,129,13,1,1515
4889,129,13,2,2135
4890,129,14,1,1275
4891,129,14,2,1895
4892,129,15,1,1060
4893,129,15,2,1550
4894,129,16,1,690
4895,129,16,2,1210
4896,129,17,1,310
4897,129,17,2,620
4898,129,18,1,45
4899,129,18,2,160
4900,129,19,1,5
4901,129,19,2,40
4902,130,1,1,7680
4903,130,1,2,6985
4904,130,2,1,3045
4905,130,2,2,2775
4906,130,3,1,4155
4907,130,3,2,4010
4908,130,4,1,4595
4909,130,4,2,4545
4910,130,5,1,3950
4911,130,5,2,4190
4912,130,6,1,3320
4913,130,6,2,3890
4914,130,7,1,3380
4915,130,7,2,3915
4916,130,8,1,3465
4917,130,8,2,4280
4918,130,9,1,3695
4919,130,9,2,4045
4920,130,10,1,3130
4921,130,10,2,3825
4922,130,11,1,2765
4923,130,11,2,3465
4924,130,12,1,2660
4925,130,12,2,3390
4926,130,13,1,2010
4927,130,13,2,2580
4928,130,14,1,1795
4929,130,14,2,2285
4930,130,15,1,1325
4931,130,15,2,1785
4932,130,16,1,810
4933,130,16,2,1175
4934,130,17,1,295
4935,130,17,2,610
4936,130,18,1,70
4937,130,18,2,150
4938,130,19,1,5
4939,130,19,2,35
4940,131,1,1,9880
4941,131,1,2,9230
4942,131,2,1,3445
4943,131,2,2,3200
4944,131,3,1,3200
4945,131,3,2,3065
4946,131,4,1,2885
4947,131,4,2,3220
4948,131,5,1,2765
4949,131,5,2,3380
4950,131,6,1,2900
4951,131,6,2,3575
4952,131,7,1,3395
4953,131,7,2,3940
4954,131,8,1,3890
4955,131,8,2,4385
4956,131,9,1,3890
4957,131,9,2,4025
4958,131,10,1,3230
4959,131,10,2,3670
4960,131,11,1,2665
4961,131,11,2,3075
4962,131,12,1,2295
4963,131,12,2,2695
4964,131,13,1,1685
4965,131,13,2,2055
4966,131,14,1,1160
4967,131,14,2,1530
4968,131,15,1,845
4969,131,15,2,1185
4970,131,16,1,545
4971,131,16,2,830
4972,131,17,1,190
4973,131,17,2,400
4974,131,18,1,50
4975,131,18,2,130
4976,131,19,1,5
4977,131,19,2,15
4978,132,1,1,12160
4979,132,1,2,11635
4980,132,2,1,4925
4981,132,2,2,4480
4982,132,3,1,4220
4983,132,3,2,3850
4984,132,4,1,3390
4985,132,4,2,3205
4986,132,5,1,3445
4987,132,5,2,3595
4988,132,6,1,3765
4989,132,6,2,4070
4990,132,7,1,4250
4991,132,7,2,4635
4992,132,8,1,5135
4993,132,8,2,5405
4994,132,9,1,5740
4995,132,9,2,5855
4996,132,10,1,4720
4997,132,10,2,4655
4998,132,11,1,3580
4999,132,11,2,3685
5000,132,12,1,3050
5001,132,12,2,3235
5002,132,13,1,2205
5003,132,13,2,2340
5004,132,14,1,1505
5005,132,14,2,1600
5006,132,15,1,945
5007,132,15,2,1120
5008,132,16,1,485
5009,132,16,2,730
5010,132,17,1,150
5011,132,17,2,330
5012,132,18,1,40
5013,132,18,2,85
5014,132,19,1,0
5015,132,19,2,10
5016,133,1,1,12910
5017,133,1,2,12275
5018,133,2,1,4470
5019,133,2,2,4440
5020,133,3,1,4350
5021,133,3,2,4000
5022,133,4,1,3655
5023,133,4,2,3705
5024,133,5,1,4155
5025,133,5,2,4450
5026,133,6,1,4360
5027,133,6,2,4680
5028,133,7,1,4385
5029,133,7,2,4645
5030,133,8,1,4420
5031,133,8,2,4840
5032,133,9,1,5215
5033,133,9,2,5515
5034,133,10,1,4575
5035,133,10,2,4490
5036,133,11,1,3450
5037,133,11,2,3710
5038,133,12,1,2955
5039,133,12,2,3205
5040,133,13,1,2175
5041,133,13,2,2295
5042,133,14,1,1450
5043,133,14,2,1695
5044,133,15,1,1020
5045,133,15,2,1210
5046,133,16,1,495
5047,133,16,2,855
5048,133,17,1,195
5049,133,17,2,455
5050,133,18,1,40
5051,133,18,2,130
5052,133,19,1,5
5053,133,19,2,15
5054,134,1,1,10460
5055,134,1,2,10025
5056,134,2,1,3740
5057,134,2,2,3605
5058,134,3,1,3610
5059,134,3,2,3545
5060,134,4,1,3150
5061,134,4,2,3495
5062,134,5,1,3145
5063,134,5,2,3885
5064,134,6,1,3435
5065,134,6,2,4330
5066,134,7,1,3425
5067,134,7,2,4420
5068,134,8,1,3790
5069,134,8,2,4720
5070,134,9,1,3870
5071,134,9,2,4585
5072,134,10,1,3560
5073,134,10,2,4190
5074,134,11,1,2925
5075,134,11,2,3655
5076,134,12,1,2550
5077,134,12,2,3115
5078,134,13,1,1745
5079,134,13,2,2240
5080,134,14,1,1245
5081,134,14,2,1850
5082,134,15,1,1060
5083,134,15,2,1515
5084,134,16,1,695
5085,134,16,2,1305
5086,134,17,1,335
5087,134,17,2,825
5088,134,18,1,85
5089,134,18,2,225
5090,134,19,1,5
5091,134,19,2,40
5092,135,1,1,11030
5093,135,1,2,10415
5094,135,2,1,3670
5095,135,2,2,3475
5096,135,3,1,3335
5097,135,3,2,3045
5098,135,4,1,2785
5099,135,4,2,2925
5100,135,5,1,3035
5101,135,5,2,3215
5102,135,6,1,3235
5103,135,6,2,3445
5104,135,7,1,3575
5105,135,7,2,3705
5106,135,8,1,3780
5107,135,8,2,3885
5108,135,9,1,4520
5109,135,9,2,4590
5110,135,10,1,4350
5111,135,10,2,4505
5112,135,11,1,3855
5113,135,11,2,3960
5114,135,12,1,3455
5115,135,12,2,3710
5116,135,13,1,2505
5117,135,13,2,2620
5118,135,14,1,1725
5119,135,14,2,1880
5120,135,15,1,1055
5121,135,15,2,1330
5122,135,16,1,585
5123,135,16,2,955
5124,135,17,1,210
5125,135,17,2,490
5126,135,18,1,40
5127,135,18,2,130
5128,135,19,1,5
5129,135,19,2,25
5130,136,1,1,11350
5131,136,1,2,10590
5132,136,2,1,4435
5133,136,2,2,3980
5134,136,3,1,3770
5135,136,3,2,3640
5136,136,4,1,2930
5137,136,4,2,2800
5138,136,5,1,2975
5139,136,5,2,3200
5140,136,6,1,3620
5141,136,6,2,3810
5142,136,7,1,4290
5143,136,7,2,4420
5144,136,8,1,4635
5145,136,8,2,4740
5146,136,9,1,5105
5147,136,9,2,5265
5148,136,10,1,4965
5149,136,10,2,4900
5150,136,11,1,4230
5151,136,11,2,4410
5152,136,12,1,3785
5153,136,12,2,3900
5154,136,13,1,2635
5155,136,13,2,2660
5156,136,14,1,1665
5157,136,14,2,1855
5158,136,15,1,1090
5159,136,15,2,1300
5160,136,16,1,605
5161,136,16,2,885
5162,136,17,1,205
5163,136,17,2,570
5164,136,18,1,55
5165,136,18,2,140
5166,136,19,1,5
5167,136,19,2,20
5168,137,1,1,8950
5169,137,1,2,8270
5170,137,2,1,3550
5171,137,2,2,3295
5172,137,3,1,3730
5173,137,3,2,3605
5174,137,4,1,3350
5175,137,4,2,3175
5176,137,5,1,3095
5177,137,5,2,3375
5178,137,6,1,3005
5179,137,6,2,3365
5180,137,7,1,3185
5181,137,7,2,3760
5182,137,8,1,3910
5183,137,8,2,4455
5184,137,9,1,4625
5185,137,9,2,4930
5186,137,10,1,4470
5187,137,10,2,4930
5188,137,11,1,3725
5189,137,11,2,4235
5190,137,12,1,3010
5191,137,12,2,3500
5192,137,13,1,2175
5193,137,13,2,2630
5194,137,14,1,1825
5195,137,14,2,2560
5196,137,15,1,1750
5197,137,15,2,2475
5198,137,16,1,1140
5199,137,16,2,1955
5200,137,17,1,515
5201,137,17,2,1120
5202,137,18,1,95
5203,137,18,2,235
5204,137,19,1,5
5205,137,19,2,45
5206,138,1,1,8575
5207,138,1,2,8295
5208,138,2,1,2735
5209,138,2,2,2635
5210,138,3,1,3835
5211,138,3,2,3855
5212,138,4,1,5140
5213,138,4,2,5395
5214,138,5,1,5640
5215,138,5,2,5590
5216,138,6,1,5075
5217,138,6,2,5235
5218,138,7,1,4545
5219,138,7,2,4715
5220,138,8,1,4435
5221,138,8,2,4715
5222,138,9,1,4905
5223,138,9,2,5270
5224,138,10,1,4765
5225,138,10,2,4820
5226,138,11,1,3805
5227,138,11,2,4265
5228,138,12,1,3080
5229,138,12,2,3500
5230,138,13,1,2145
5231,138,13,2,2470
5232,138,14,1,1585
5233,138,14,2,2010
5234,138,15,1,1145
5235,138,15,2,1685
5236,138,16,1,675
5237,138,16,2,1220
5238,138,17,1,315
5239,138,17,2,720
5240,138,18,1,60
5241,138,18,2,170
5242,138,19,1,0
5243,138,19,2,35
5244,139,1,1,11175
5245,139,1,2,10540
5246,139,2,1,4380
5247,139,2,2,4000
5248,139,3,1,5000
5249,139,3,2,4550
5250,139,4,1,4345
5251,139,4,2,4280
5252,139,5,1,3700
5253,139,5,2,4250
5254,139,6,1,3465
5255,139,6,2,3985
5256,139,7,1,3390
5257,139,7,2,3960
5258,139,8,1,3805
5259,139,8,2,4255
5260,139,9,1,4145
5261,139,9,2,4340
5262,139,10,1,3825
5263,139,10,2,3795
5264,139,11,1,2860
5265,139,11,2,3240
5266,139,12,1,2500
5267,139,12,2,2770
5268,139,13,1,1830
5269,139,13,2,1995
5270,139,14,1,1350
5271,139,14,2,1680
5272,139,15,1,1110
5273,139,15,2,1350
5274,139,16,1,610
5275,139,16,2,870
5276,139,17,1,200
5277,139,17,2,385
5278,139,18,1,30
5279,139,18,2,75
5280,139,19,1,0
5281,139,19,2,10
5282,140,1,1,11045
5283,140,1,2,10385
5284,140,2,1,3775
5285,140,2,2,3640
5286,140,3,1,3440
5287,140,3,2,3270
5288,140,4,1,2920
5289,140,4,2,2985
5290,140,5,1,3325
5291,140,5,2,3620
5292,140,6,1,3520
5293,140,6,2,3815
5294,140,7,1,3630
5295,140,7,2,3855
5296,140,8,1,3925
5297,140,8,2,4125
5298,140,9,1,4225
5299,140,9,2,4475
5300,140,10,1,3965
5301,140,10,2,3960
5302,140,11,1,3075
5303,140,11,2,3315
5304,140,12,1,2805
5305,140,12,2,2870
5306,140,13,1,2045
5307,140,13,2,2195
5308,140,14,1,1320
5309,140,14,2,1435
5310,140,15,1,970
5311,140,15,2,1115
5312,140,16,1,525
5313,140,16,2,780
5314,140,17,1,185
5315,140,17,2,390
5316,140,18,1,25
5317,140,18,2,105
5318,140,19,1,5
5319,140,19,2,10
5320,141,1,1,9175
5321,141,1,2,8900
5322,141,2,1,3235
5323,141,2,2,3070
5324,141,3,1,3030
5325,141,3,2,2795
5326,141,4,1,2775
5327,141,4,2,2860
5328,141,5,1,2950
5329,141,5,2,2975
5330,141,6,1,3010
5331,141,6,2,3225
5332,141,7,1,3310
5333,141,7,2,3520
5334,141,8,1,3850
5335,141,8,2,3900
5336,141,9,1,5075
5337,141,9,2,4990
5338,141,10,1,4750
5339,141,10,2,4800
5340,141,11,1,4005
5341,141,11,2,4145
5342,141,12,1,3445
5343,141,12,2,3405
5344,141,13,1,2515
5345,141,13,2,2580
5346,141,14,1,1600
5347,141,14,2,1690
5348,141,15,1,980
5349,141,15,2,1185
5350,141,16,1,480
5351,141,16,2,845
5352,141,17,1,205
5353,141,17,2,490
5354,141,18,1,35
5355,141,18,2,145
5356,141,19,1,0
5357,141,19,2,15
5358,142,1,1,11635
5359,142,1,2,11035
5360,142,2,1,4055
5361,142,2,2,3995
5362,142,3,1,5045
5363,142,3,2,5035
5364,142,4,1,4920
5365,142,4,2,4920
5366,142,5,1,4635
5367,142,5,2,4815
5368,142,6,1,4340
5369,142,6,2,4460
5370,142,7,1,4285
5371,142,7,2,4610
5372,142,8,1,4435
5373,142,8,2,4600
5374,142,9,1,4835
5375,142,9,2,4835
5376,142,10,1,4260
5377,142,10,2,4565
5378,142,11,1,3430
5379,142,11,2,3825
5380,142,12,1,2805
5381,142,12,2,3265
5382,142,13,1,1950
5383,142,13,2,2410
5384,142,14,1,1350
5385,142,14,2,1845
5386,142,15,1,1080
5387,142,15,2,1450
5388,142,16,1,765
5389,142,16,2,1195
5390,142,17,1,240
5391,142,17,2,665
5392,142,18,1,45
5393,142,18,2,145
5394,142,19,1,0
5395,142,19,2,20
5396,143,1,1,8975
5397,143,1,2,8455
5398,143,2,1,3270
5399,143,2,2,3295
5400,143,3,1,3295
5401,143,3,2,3010
5402,143,4,1,2835
5403,143,4,2,2740
5404,143,5,1,2835
5405,143,5,2,2795
5406,143,6,1,2740
5407,143,6,2,2710
5408,143,7,1,2950
5409,143,7,2,2955
5410,143,8,1,3400
5411,143,8,2,3520
5412,143,9,1,4345
5413,143,9,2,4470
5414,143,10,1,4640
5415,143,10,2,4730
5416,143,11,1,4395
5417,143,11,2,4630
5418,143,12,1,3930
5419,143,12,2,3825
5420,143,13,1,2775
5421,143,13,2,2915
5422,143,14,1,1935
5423,143,14,2,1910
5424,143,15,1,1215
5425,143,15,2,1470
5426,143,16,1,695
5427,143,16,2,1050
5428,143,17,1,255
5429,143,17,2,520
5430,143,18,1,50
5431,143,18,2,125
5432,143,19,1,5
5433,143,19,2,15
5434,144,1,1,7670
5435,144,1,2,7255
5436,144,2,1,2985
5437,144,2,2,2805
5438,144,3,1,3000
5439,144,3,2,2720
5440,144,4,1,2640
5441,144,4,2,2505
5442,144,5,1,2760
5443,144,5,2,2660
5444,144,6,1,2530
5445,144,6,2,2615
5446,144,7,1,2705
5447,144,7,2,2785
5448,144,8,1,3250
5449,144,8,2,3415
5450,144,9,1,4610
5451,144,9,2,4835
5452,144,10,1,5340
